country,stream,level,course_name,college_name,ranking,duration_years,total_cost_local,total_cost_inr,avg_salary_local,avg_salary_inr,roi,payback_years
India,Engineering & Technology,UG,Civil Engineering,National Institute of Technology Silchar,50,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,National Institute of Technology Silchar,50,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Electrical Engineering,National Institute of Technology Silchar,50,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,National Institute of Technology Silchar,50,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Electronics and Instrumentation Engineering,National Institute of Technology Silchar,50,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Mechanical Engineering,National Institute of Technology Silchar,50,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,PG,Artificial Intelligence,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,PG,Computer Science and Engineering,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,PG,Communication Engineering,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,VLSI Design,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,PG,Manufacturing Engineering,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Information Security,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Thermal Engineering,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Microelectronics,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Power Systems,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Chemical Engineering,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Material Science and Engineering,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,6.0,600000.0,2.75,1.3333333333333333
India,Engineering & Technology,PG,Structural Engineering,National Institute of Technology Silchar,50,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,UG,Architecture,Birla Institute of Technology,51,5.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Artificial Intelligence and Machine Learning,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Bio Technology,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Chemical Engineering,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Civil Engineering,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Electrical and Electronics Engineering,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Food Engineering and Technology,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mathematics and Computing,Birla Institute of Technology,51,5.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Mechanical Engineering,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Physics,Birla Institute of Technology,51,5.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Production and Industrial Engineering,Birla Institute of Technology,51,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Quantitative Economics & Data Science,Birla Institute of Technology,51,5.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,PG,Data Science,Birla Institute of Technology,51,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Artificial Intelligence,Birla Institute of Technology,51,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Machine Design,Birla Institute of Technology,51,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Material Science and Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Thermal Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Structural Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Communication Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Microelectronics,Birla Institute of Technology,51,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Computer Science and Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Manufacturing Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Environmental Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Biotechnology,Birla Institute of Technology,51,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Chemical Engineering,Birla Institute of Technology,51,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Computer Science and Engineering,Graphic Era University,52,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mechanical Engineering,Graphic Era University,52,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Civil Engineering,Graphic Era University,52,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,Graphic Era University,52,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Electrical Engineering,Graphic Era University,52,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Information Technology,Graphic Era University,52,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Computer Science and Engineering,Graphic Era University,52,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Information Security,Graphic Era University,52,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Thermal Engineering,Graphic Era University,52,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Structural Engineering,Graphic Era University,52,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Power Systems,Graphic Era University,52,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,VLSI Design,Graphic Era University,52,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Transportation Engineering,Graphic Era University,52,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,Graphic Era University,52,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Biotechnology,Graphic Era University,52,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Environmental Engineering,Graphic Era University,52,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Microelectronics,Graphic Era University,52,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Control Systems,Graphic Era University,52,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,UG,Architecture,National Institute of Technology Patna,53,5.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Artificial Intelligence and Data Science,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,PG,Chemical Technology ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,10.0,1000000.0,5.25,0.8
India,Engineering & Technology,UG,Civil Engineering,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,PG,Civil Engineering with Specialization in Construction Technology and Management ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,10.0,1000000.0,5.25,0.8
India,Engineering & Technology,UG,Computer Science and Engineering,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,PG,Computer Science and Engineering with Specialization in Cyber Security ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,PG,Computer Science and Engineering with Specialization in Data Science ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,UG,Electrical Engineering,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,14.0,1400000.0,2.888888888888889,1.2857142857142858
India,Engineering & Technology,PG,Electrical Engineering with Specialization In Power System Engineering ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,UG,Electronics and Communication Engineering,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,14.0,1400000.0,2.888888888888889,1.2857142857142858
India,Engineering & Technology,PG,Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,UG,Electronics Engineering,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,15.0,1500000.0,3.1666666666666665,1.2
India,Engineering & Technology,PG,Material Science and Engineering ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Mathematics and Computing Technology ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,UG,Mechanical Engineering,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,12.0,1200000.0,2.3333333333333335,1.5
India,Engineering & Technology,PG,Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering ,National Institute of Technology Patna,53,5.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,UG,Mechatronics and Automation Engineering,National Institute of Technology Patna,53,4.0,1800000.0,1800000.0,12.0,1200000.0,2.3333333333333335,1.5
India,Engineering & Technology,PG,Microelectronics,National Institute of Technology Patna,53,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Information Security,National Institute of Technology Patna,53,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Control Systems,National Institute of Technology Patna,53,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Thermal Engineering,National Institute of Technology Patna,53,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Power Systems,National Institute of Technology Patna,53,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Artificial Intelligence,National Institute of Technology Patna,53,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Transportation Engineering,National Institute of Technology Patna,53,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Computer Science and Engineering,National Institute of Technology Patna,53,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Communication Engineering,National Institute of Technology Patna,53,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Manufacturing Engineering,National Institute of Technology Patna,53,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Material Science and Engineering,National Institute of Technology Patna,53,2.0,800000.0,800000.0,6.0,600000.0,2.75,1.3333333333333333
India,Engineering & Technology,UG,Aerospace Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Architecture,"Indian Institute of Engineering Science and Technology, Shibpur",54,5.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Civil Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Computer Science and Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Electrical Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electronics and Telecommunication Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Information Technology,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Mechanical Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Metallurgy and Materials Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Mining Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,PG,Computer Science and Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Chemical Engineering,"Indian Institute of Engineering Science and Technology, Shibpur",54,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
